theme,title,url,keywords,original_keywords,original_theme,publish_date
"Seguridad, privacidad, datos personales, regulación","This App Set Out to Fight Pesticides. After VCs Stepped In, Now It Helps Sell Them",https://www.wired.com/story/plantix-pesticides-venture-capital-app/,collaboration,collaboration,Adaptive and multi-stakeholder governance and collaboration,2023-04-06
"Seguridad, privacidad, datos personales, regulación",The American Who Waged a Tech War on China,https://www.wired.com/story/jake-sullivan-china-tech-profile/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2020-06-29
"Seguridad, privacidad, datos personales, regulación",A High-Profile Geneticist Is Launching a Fusion-Power Moonshot,https://www.wired.com/story/plaintext-pacific-fusion-eric-lander/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2018-09-12
"Seguridad, privacidad, datos personales, regulación",Apple’s Sales in China Are Stalling. What Will It Sacrifice to Turn Things Around?,https://www.wired.com/story/apples-sales-in-china-are-stalling-what-will-it-sacrifice-to-turn-things-around/,regulation,regulation,Adaptive and multi-stakeholder governance and collaboration,2023-09-15
"Seguridad, privacidad, datos personales, regulación",San Francisco Will Pay $212 Million for Its Train System to Ditch Floppy Disks,https://www.wired.com/story/san-francisco-floppy-disks-muni-upgrade/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2018-09-25
"Seguridad, privacidad, datos personales, regulación",Influencers Get Their Final Marching Orders for the Election,https://www.wired.com/story/influencers-gop-and-democrats-ahead-of-election-day/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2019-05-22
"Seguridad, privacidad, datos personales, regulación","Judges and Border Police Targeted by Anti-Government Extremists, Doxed as ‘Traitors’",https://www.wired.com/story/judges-border-police-targeted-extremism/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2019-06-24
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2023-05-10
"Seguridad, privacidad, datos personales, regulación",The 16 Best Electric Bikes for Every Kind of Ride,https://www.wired.com/gallery/best-electric-bikes/,collaboration,collaboration,Adaptive and multi-stakeholder governance and collaboration,2024-10-10
"Seguridad, privacidad, datos personales, regulación",The Best iPhone 16 Cases and Accessories,https://www.wired.com/gallery/best-iphone-16-cases-and-accessories/,collaboration,collaboration,Adaptive and multi-stakeholder governance and collaboration,2024-04-19
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2020-03-30
"Seguridad, privacidad, datos personales, regulación",16 Best Mattresses You Can Buy Online (2024),https://www.wired.com/gallery/best-mattresses/,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2022-10-30
"Seguridad, privacidad, datos personales, regulación",Shirley Ayorkor Botchwey appointed Commonwealth secretary general,https://www.theguardian.com/world/2024/oct/26/shirley-ayorkor-botchwey-appointed-commonwealth-secretary-general,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-12-23
"Seguridad, privacidad, datos personales, regulación","Biodiversity declining even faster in ‘protected’ areas, scientists warn Cop16",https://www.theguardian.com/environment/2024/oct/24/biodiversity-declining-even-faster-in-protected-areas-scientists-warn-cop16-30x30-conservation-target,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2022-02-24
"Seguridad, privacidad, datos personales, regulación",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,governance,governance,Adaptive and multi-stakeholder governance and collaboration,2024-04-03
"Seguridad, privacidad, datos personales, regulación",‘There is no money’: Cuba fears total collapse amid grid failure and financial crisis,https://www.theguardian.com/world/2024/oct/26/cuba-power-grid-failure-financial-crisis,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2021-08-09
"Seguridad, privacidad, datos personales, regulación",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2018-01-17
"Seguridad, privacidad, datos personales, regulación",‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2021-12-16
"Seguridad, privacidad, datos personales, regulación","Labor lost Queensland election partly because it was obsessed with the Greens, Chandler-Mather says",https://www.theguardian.com/australia-news/2024/oct/28/labor-lost-queensland-election-partly-because-it-was-obsessed-with-the-greens-chandler-mather-says,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-12-10
"Seguridad, privacidad, datos personales, regulación","Corporations using ‘ineffectual’ carbon offsets are slowing path to ‘real zero’, more than 60 climate scientists say",https://www.theguardian.com/environment/2024/oct/28/corporations-using-ineffectual-carbon-offsets-are-slowing-path-to-real-zero-more-than-60-climate-scientists-say,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2016-06-01
"Seguridad, privacidad, datos personales, regulación",Woman bitten by snake found alive after week-long search in remote Snowy Mountains,https://www.theguardian.com/australia-news/2024/oct/27/woman-bitten-by-snake-found-alive-after-week-long-search-in-remote-snowy-mountains,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2018-01-08
"Seguridad, privacidad, datos personales, regulación",New Queensland premier David Crisafulli vows to legislate ‘adult time for adult crime’ policy by Christmas,https://www.theguardian.com/australia-news/2024/oct/27/new-queensland-premier-david-crisafulli-vows-to-legislate-adult-time-for-adult-policy-by-christmas,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-08-16
"Seguridad, privacidad, datos personales, regulación",Labor accuses Peter Dutton of trying to ‘force nuclear energy on Queenslanders’,https://www.theguardian.com/australia-news/2024/oct/27/labor-accuses-peter-dutton-of-trying-force-nuclear-energy-on-queenslanders,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2016-09-05
"Seguridad, privacidad, datos personales, regulación",Scheme to boost French school trips to Britain ‘at risk’ under new UK entry rules,https://www.theguardian.com/politics/2024/oct/27/french-school-trips-scheme-uk-new-entry-rules-brexit,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-06-03
"Seguridad, privacidad, datos personales, regulación",Georgia’s ruling party leading in pivotal election ahead of pro-EU opposition,https://www.theguardian.com/world/2024/oct/26/georgias-ruling-party-and-pro-western-opposition-both-claim-election-victory,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-04-03
"Seguridad, privacidad, datos personales, regulación","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,governance,governance,Adaptive and multi-stakeholder governance and collaboration,2023-03-09
"Seguridad, privacidad, datos personales, regulación",Iran’s supreme leader says military should decide how to respond to Israeli attack,https://www.theguardian.com/world/2024/oct/27/iran-supreme-leader-ayatollah-ali-khamenei-israel-attack,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2017-12-01
"Seguridad, privacidad, datos personales, regulación",Joe Biden says he hopes latest Israeli strike on Iran will end escalation,https://www.theguardian.com/world/2024/oct/26/joe-biden-says-he-hopes-latest-israeli-strike-on-iran-will-end-escalation,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-11-10
"Seguridad, privacidad, datos personales, regulación",Tuesday briefing: Canada puts India ‘on notice’ as row over alleged killing of Sikh activists escalates,https://www.theguardian.com/world/2024/oct/22/tuesday-briefing-how-canada-and-indias-year-long-diplomatic-row-has-escalated,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-08-25
"Seguridad, privacidad, datos personales, regulación",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,"policy, regulation","regulation, policy",Adaptive and multi-stakeholder governance and collaboration,2023-01-27
"Seguridad, privacidad, datos personales, regulación",India’s airline industry in chaos after 90 hoax bomb threats in a week,https://www.theguardian.com/world/2024/oct/21/india-airline-industry-in-chaos-after-90-hoax-bomb-threats-in-a-week,regulation,regulation,Adaptive and multi-stakeholder governance and collaboration,2024-01-26
"Seguridad, privacidad, datos personales, regulación","Labour should ‘invest big’ in arts and culture projects, says top economist",https://www.theguardian.com/uk-news/2024/oct/27/labour-investment-uk-arts-and-culture-andy-haldane-rsa,"collaboration, policy","policy, collaboration",Adaptive and multi-stakeholder governance and collaboration,2022-02-18
"Seguridad, privacidad, datos personales, regulación",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2018-08-06
"Seguridad, privacidad, datos personales, regulación",Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-10-08
"Seguridad, privacidad, datos personales, regulación",‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,policy,policy,Adaptive and multi-stakeholder governance and collaboration,2024-05-06
