theme,title,url,keywords
Adaptive and multi-stakeholder governance and collaboration,MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,policy
Adaptive and multi-stakeholder governance and collaboration,Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,policy
Adaptive and multi-stakeholder governance and collaboration,‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,policy
Adaptive and multi-stakeholder governance and collaboration,Positive assessment rates for autism vary widely between parts of England,https://www.theguardian.com/society/2024/oct/27/positive-assessment-rates-for-autism-vary-widely-between-parts-of-england,policy
Adaptive and multi-stakeholder governance and collaboration,‘Fundamentally saddened’: Washington Post readers on failure to endorse Harris,https://www.theguardian.com/media/2024/oct/27/washington-post-readers-on-failure-to-endorse-kamala-harris,policy
Adaptive and multi-stakeholder governance and collaboration,‘If I had the power I’d destroy the whole thing’: what went wrong with the ghost town of Disney-style castles?,https://www.theguardian.com/world/2024/oct/26/what-went-wrong-with-ghost-town-disney-style-castles-turkey,policy
Adaptive and multi-stakeholder governance and collaboration,Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,policy
Adaptive and multi-stakeholder governance and collaboration,"The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,policy
Adaptive and multi-stakeholder governance and collaboration,Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,policy
Adaptive and multi-stakeholder governance and collaboration,US universities are struggling to increase diversity. Are legacy admissions part of the problem?,https://www.theguardian.com/us-news/2024/oct/27/us-universities-diversity-legacy-admissions,policy
Adaptive and multi-stakeholder governance and collaboration,Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,policy
Adaptive and multi-stakeholder governance and collaboration,From Rupert Murdoch to Thom Yorke: the growing backlash to AI,https://www.theguardian.com/technology/2024/oct/25/unjust-threat-murdoch-and-artists-align-in-fight-over-ai-content-scraping,policy
Adaptive and multi-stakeholder governance and collaboration,Tesla adds close to $150bn in market value on best day in over a decade,https://www.theguardian.com/technology/2024/oct/24/tesla-shares-elon-musk,policy
Adaptive and multi-stakeholder governance and collaboration,How to talk to your family and friends about not posting photos of your kids,https://www.theguardian.com/technology/2024/oct/24/posting-children-online-social-media-family-conversation,policy
Adaptive and multi-stakeholder governance and collaboration,Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,policy
Adaptive and multi-stakeholder governance and collaboration,Elon Musk worked in US illegally in 1995 after quitting school – report,https://www.theguardian.com/technology/2024/oct/26/elon-musk-illegal-immigration,"regulation, policy"
Adaptive and multi-stakeholder governance and collaboration,Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,policy
Adaptive and multi-stakeholder governance and collaboration,Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,policy
Adaptive and multi-stakeholder governance and collaboration,Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,policy
Adaptive and multi-stakeholder governance and collaboration,Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,policy
Adaptive and multi-stakeholder governance and collaboration,Russia accused of trying to influence US voters through online campaign,https://www.theguardian.com/us-news/article/2024/sep/04/russia-accused-of-trying-to-influence-us-voters-through-online-campaign,policy
Adaptive and multi-stakeholder governance and collaboration,Sweden warns of heightened risk of Russian sabotage,https://www.theguardian.com/world/article/2024/aug/29/sweden-warns-of-heightened-risk-of-russian-sabotage,policy
Adaptive and multi-stakeholder governance and collaboration,How one engineer beat restrictions on home computers in socialist Yugoslavia,https://www.theguardian.com/games/2024/oct/24/how-one-engineer-beat-the-ban-on-home-computers-in-socialist-yugoslavia,regulation
Adaptive and multi-stakeholder governance and collaboration,How one engineer beat restrictions on home computers in socialist Yugoslavia,https://www.theguardian.com/games/2024/oct/24/how-one-engineer-beat-the-ban-on-home-computers-in-socialist-yugoslavia#comments,regulation
Adaptive and multi-stakeholder governance and collaboration,‘Serial meets Twin Peaks’ in a true crime tale from Adam Buxton,https://www.theguardian.com/tv-and-radio/2024/oct/24/hear-here-up-in-smoke-podcast,policy
Adaptive and multi-stakeholder governance and collaboration,‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,policy
Adaptive and multi-stakeholder governance and collaboration,Elon Musk hopes Trump victory will help his $44bn Twitter bet pay off,https://www.theguardian.com/technology/2024/oct/27/elon-musk-hopes-trump-victory-will-help-his-44bn-twitter-bet-pay-off,policy
Adaptive and multi-stakeholder governance and collaboration,"As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,policy
Adaptive and multi-stakeholder governance and collaboration,Zuckerberg Augustus: Meta’s emperor rebrands in new clothes,https://www.theguardian.com/technology/2024/sep/28/mark-zuckeberg-revamps-public-image-style,"collaboration, governance"
Adaptive and multi-stakeholder governance and collaboration,"If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth,policy
Adaptive and multi-stakeholder governance and collaboration,"If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth#comments,policy
Adaptive and multi-stakeholder governance and collaboration,Pushing Buttons: Is there even any point in making more powerful games consoles?,https://www.theguardian.com/games/2024/oct/23/is-there-even-any-point-in-making-more-powerful-games-consoles,policy
Adaptive and multi-stakeholder governance and collaboration,"Fear the Spotlight review – engrossing, eerie and unexpectedly thought-provoking horror",https://www.theguardian.com/games/2024/oct/23/fear-the-spotlight-review-cozy-game-pals-blumhouse-games,policy
Adaptive and multi-stakeholder governance and collaboration,‘I am valued here’: the extraordinary film that recreates a disabled boy’s rich digital life,https://www.theguardian.com/film/2024/oct/22/ibelin-film-mats-steen-world-of-warcraft,policy
Adaptive and multi-stakeholder governance and collaboration,Humanist chaplain Greg Epstein: ‘Our bowed interactions with our phones look like worship’,https://www.theguardian.com/books/2024/oct/27/greg-epstein-tech-agnostic-harvard,policy
Adaptive and multi-stakeholder governance and collaboration,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,"regulation, policy"
Adaptive and multi-stakeholder governance and collaboration,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,"regulation, policy"
Adaptive and multi-stakeholder governance and collaboration,"By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies,policy
Adaptive and multi-stakeholder governance and collaboration,"By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies#comments,policy
Adaptive and multi-stakeholder governance and collaboration,Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,policy
Adaptive and multi-stakeholder governance and collaboration,Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research,policy
Adaptive and multi-stakeholder governance and collaboration,Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research#comments,policy
Adaptive and multi-stakeholder governance and collaboration,"‘It’s not me, it’s just my face’: the models who found their likenesses had been used in AI propaganda",https://www.theguardian.com/technology/2024/oct/16/its-not-me-its-just-my-face-the-models-who-found-their-likenesses-had-been-used-in-ai-propaganda,collaboration
